Time Period,1month,3month,6month,1year,2year,3year,5year,7year,10year,20year,30year
2003-12-16 00:00:00+00:00,0.0088,0.0091,0.01,0.0128,0.0183,0.0237,0.0321,0.0374,0.0424,0.051,
2003-12-17 00:00:00+00:00,0.0085,0.009,0.0099,0.0126,0.0183,0.0237,0.0318,0.037,0.0419,0.0505,
2003-12-18 00:00:00+00:00,0.0086,0.0089,0.0096,0.0124,0.0185,0.0238,0.0317,0.0367,0.0416,0.0499,
2003-12-19 00:00:00+00:00,0.0087,0.0088,0.0096,0.0125,0.0182,0.0235,0.0316,0.0367,0.0415,0.0499,
2003-12-22 00:00:00+00:00,0.0088,0.009,0.0099,0.0127,0.0184,0.0237,0.0319,0.037,0.0418,0.0502,
2003-12-23 00:00:00+00:00,0.0089,0.009,0.01,0.0131,0.0196,0.0247,0.033,0.0381,0.0428,0.0509,
2003-12-24 00:00:00+00:00,0.0087,0.009,0.01,0.0128,0.0183,0.0236,0.032,0.0372,0.042,0.0502,
2003-12-26 00:00:00+00:00,0.0076,0.0087,0.0099,0.0127,0.0182,0.0233,0.0317,0.0367,0.0417,0.0499,
2003-12-29 00:00:00+00:00,0.0079,0.009,0.0103,0.0131,0.0186,0.0237,0.0323,0.0376,0.0424,0.0507,
2003-12-30 00:00:00+00:00,0.0088,0.0094,0.0102,0.0128,0.0186,0.0239,0.0326,0.038,0.0429,0.0512,
2003-12-31 00:00:00+00:00,0.009,0.0095,0.0102,0.0126,0.0184,0.0237,0.0325,0.0377,0.0427,0.051,
2004-01-02 00:00:00+00:00,0.0088,0.0093,0.0102,0.0131,0.0194,0.0247,0.0336,0.039,0.0438,0.0521,
2004-01-05 00:00:00+00:00,0.0088,0.0091,0.0105,0.0135,0.0195,0.0251,0.0339,0.0392,0.0441,0.0523,
2004-01-06 00:00:00+00:00,0.0088,0.0091,0.0103,0.013,0.0184,0.0238,0.0326,0.038,0.0429,0.0513,
2004-01-07 00:00:00+00:00,0.0088,0.0091,0.0102,0.0129,0.0184,0.0236,0.0325,0.0376,0.0427,0.0511,
2004-01-08 00:00:00+00:00,0.0087,0.0088,0.0101,0.0129,0.0185,0.0237,0.0324,0.0376,0.0427,0.0512,
2004-01-09 00:00:00+00:00,0.0087,0.0087,0.0097,0.0121,0.0168,0.0217,0.0305,0.0358,0.0411,0.0498,
2004-01-12 00:00:00+00:00,0.0088,0.0089,0.0098,0.0121,0.0168,0.0218,0.0304,0.0358,0.0411,0.0499,
2004-01-13 00:00:00+00:00,0.0086,0.0089,0.0097,0.0118,0.0163,0.0212,0.0298,0.0351,0.0405,0.0495,
2004-01-14 00:00:00+00:00,0.0085,0.0088,0.0096,0.0119,0.0165,0.0213,0.0296,0.0349,0.0401,0.049,
2004-01-15 00:00:00+00:00,0.0082,0.0088,0.0096,0.0118,0.0167,0.0216,0.0297,0.0348,0.0399,0.0487,
2004-01-16 00:00:00+00:00,0.008,0.0089,0.0097,0.0121,0.017,0.0219,0.0303,0.0354,0.0404,0.049,
2004-01-20 00:00:00+00:00,0.008,0.0089,0.0098,0.0121,0.0169,0.0221,0.0305,0.0358,0.0408,0.0493,
2004-01-21 00:00:00+00:00,0.0082,0.0089,0.0096,0.0119,0.0169,0.022,0.0302,0.0355,0.0405,0.0492,
2004-01-22 00:00:00+00:00,0.0074,0.0088,0.0096,0.0119,0.0166,0.0214,0.0296,0.0349,0.0399,0.0486,
2004-01-23 00:00:00+00:00,0.0079,0.009,0.0096,0.0121,0.0171,0.0222,0.0306,0.0359,0.0409,0.0495,
2004-01-26 00:00:00+00:00,0.0082,0.009,0.0099,0.0123,0.0175,0.0227,0.0313,0.0366,0.0416,0.0501,
2004-01-27 00:00:00+00:00,0.0089,0.0091,0.0098,0.0121,0.017,0.0221,0.0307,0.036,0.0411,0.0496,
2004-01-28 00:00:00+00:00,0.0089,0.0094,0.01,0.0126,0.0187,0.0239,0.0322,0.0372,0.0422,0.0506,
2004-01-29 00:00:00+00:00,0.0087,0.0094,0.0102,0.0129,0.0188,0.0239,0.0322,0.0374,0.0422,0.0505,
2004-01-30 00:00:00+00:00,0.0085,0.0092,0.0101,0.0128,0.0184,0.0235,0.0317,0.0368,0.0416,0.05,
2004-02-02 00:00:00+00:00,0.0087,0.0094,0.0103,0.0129,0.0183,0.0236,0.0318,0.037,0.0418,0.0502,
2004-02-03 00:00:00+00:00,0.0093,0.0094,0.0102,0.0127,0.0178,0.023,0.0312,0.0365,0.0413,0.0498,
2004-02-04 00:00:00+00:00,0.0091,0.0094,0.0101,0.0127,0.018,0.0232,0.0315,0.0367,0.0415,0.05,
2004-02-05 00:00:00+00:00,0.0089,0.0094,0.0102,0.0129,0.0185,0.024,0.0321,0.0372,0.042,0.0502,
2004-02-06 00:00:00+00:00,0.0089,0.0093,0.0101,0.0126,0.0177,0.0229,0.0312,0.0363,0.0412,0.0495,
2004-02-09 00:00:00+00:00,0.0089,0.0094,0.0102,0.0125,0.0176,0.0226,0.0308,0.036,0.0409,0.0493,
2004-02-10 00:00:00+00:00,0.0091,0.0095,0.0102,0.0127,0.0182,0.0233,0.0313,0.0364,0.0413,0.0497,
2004-02-11 00:00:00+00:00,0.0089,0.0093,0.01,0.0123,0.0173,0.0223,0.0303,0.0356,0.0405,0.049,
2004-02-12 00:00:00+00:00,0.009,0.0093,0.01,0.0124,0.0175,0.0226,0.0307,0.0358,0.041,0.0494,
2004-02-13 00:00:00+00:00,0.009,0.0092,0.0098,0.0121,0.017,0.0219,0.0301,0.0354,0.0405,0.0492,
2004-02-17 00:00:00+00:00,0.009,0.0095,0.01,0.0121,0.017,0.022,0.0302,0.0354,0.0405,0.0491,
2004-02-18 00:00:00+00:00,0.0093,0.0094,0.01,0.0123,0.0172,0.0222,0.0303,0.0355,0.0405,0.0491,
2004-02-19 00:00:00+00:00,0.0093,0.0094,0.01,0.0123,0.017,0.022,0.0302,0.0354,0.0405,0.0491,
2004-02-20 00:00:00+00:00,0.0093,0.0094,0.0101,0.0126,0.0175,0.0225,0.0308,0.0359,0.041,0.0496,
2004-02-23 00:00:00+00:00,0.0095,0.0097,0.0102,0.0122,0.0169,0.0221,0.0303,0.0355,0.0405,0.0492,
2004-02-24 00:00:00+00:00,0.0097,0.0097,0.0102,0.0123,0.0169,0.022,0.0301,0.0353,0.0404,0.049,
2004-02-25 00:00:00+00:00,0.0096,0.0096,0.0102,0.0123,0.0167,0.0216,0.0298,0.0351,0.0402,0.0489,
2004-02-26 00:00:00+00:00,0.0097,0.0096,0.0102,0.0123,0.0169,0.0218,0.0301,0.0354,0.0405,0.0492,
2004-02-27 00:00:00+00:00,0.0095,0.0096,0.0101,0.0121,0.0166,0.0213,0.0301,0.0348,0.0399,0.0485,
2004-03-01 00:00:00+00:00,0.0097,0.0097,0.0102,0.0123,0.0167,0.0215,0.0298,0.0349,0.04,0.0486,
2004-03-02 00:00:00+00:00,0.0098,0.0097,0.0103,0.0126,0.0174,0.0221,0.0304,0.0355,0.0405,0.049,
2004-03-03 00:00:00+00:00,0.0097,0.0097,0.0102,0.0126,0.0174,0.0223,0.0306,0.0357,0.0407,0.0492,
2004-03-04 00:00:00+00:00,0.0097,0.0096,0.0102,0.0125,0.0173,0.0221,0.0302,0.0353,0.0404,0.0489,
2004-03-05 00:00:00+00:00,0.0095,0.0094,0.0099,0.0116,0.0157,0.0202,0.0281,0.0332,0.0385,0.0473,
2004-03-08 00:00:00+00:00,0.0095,0.0096,0.0101,0.0115,0.0152,0.0195,0.0274,0.0326,0.0378,0.0469,
2004-03-09 00:00:00+00:00,0.0098,0.0096,0.01,0.0115,0.0151,0.0192,0.0268,0.032,0.0373,0.0464,
2004-03-10 00:00:00+00:00,0.0097,0.0096,0.01,0.0117,0.0154,0.0194,0.0271,0.0321,0.0374,0.0465,
2004-03-11 00:00:00+00:00,0.0096,0.0097,0.01,0.0115,0.0152,0.0195,0.0272,0.0323,0.0374,0.0466,
2004-03-12 00:00:00+00:00,0.0096,0.0096,0.0101,0.0118,0.0154,0.0195,0.0273,0.0324,0.0378,0.0468,
2004-03-15 00:00:00+00:00,0.0094,0.0096,0.0102,0.0118,0.0156,0.0197,0.0274,0.0325,0.0378,0.0467,
2004-03-16 00:00:00+00:00,0.0097,0.0096,0.0101,0.0117,0.0151,0.0189,0.0265,0.0317,0.037,0.0461,
2004-03-17 00:00:00+00:00,0.0094,0.0093,0.0101,0.0118,0.0153,0.0192,0.0266,0.0318,0.0371,0.0462,
2004-03-18 00:00:00+00:00,0.0093,0.0093,0.01,0.0117,0.0155,0.0196,0.0272,0.0325,0.0376,0.0466,
2004-03-19 00:00:00+00:00,0.0093,0.0094,0.0101,0.0119,0.0156,0.0197,0.0275,0.0328,0.038,0.0468,
2004-03-22 00:00:00+00:00,0.0094,0.0095,0.0102,0.0117,0.0152,0.0193,0.0269,0.0322,0.0374,0.0463,
2004-03-23 00:00:00+00:00,0.0096,0.0095,0.0101,0.0117,0.0152,0.0192,0.0269,0.0321,0.0373,0.0462,
2004-03-24 00:00:00+00:00,0.0095,0.0093,0.01,0.0116,0.015,0.0191,0.0268,0.0321,0.0373,0.0462,
2004-03-25 00:00:00+00:00,0.0095,0.0094,0.0099,0.0115,0.0151,0.0191,0.027,0.0323,0.0375,0.0465,
2004-03-26 00:00:00+00:00,0.0094,0.0095,0.01,0.0119,0.0159,0.02,0.0281,0.0333,0.0385,0.0475,
2004-03-29 00:00:00+00:00,0.0095,0.0096,0.0102,0.0121,0.0163,0.0205,0.0286,0.0339,0.0391,0.048,
2004-03-30 00:00:00+00:00,0.0097,0.0096,0.0101,0.0121,0.0163,0.0205,0.0286,0.0339,0.0391,0.048,
2004-03-31 00:00:00+00:00,0.0096,0.0095,0.0101,0.012,0.016,0.0199,0.028,0.0333,0.0386,0.0477,
2004-04-01 00:00:00+00:00,0.0095,0.0093,0.0102,0.0123,0.0165,0.0206,0.0287,0.0338,0.0391,0.0477,
2004-04-02 00:00:00+00:00,0.0093,0.0095,0.0103,0.013,0.0186,0.0233,0.0315,0.0366,0.0415,0.0497,
2004-04-05 00:00:00+00:00,0.0094,0.0094,0.0106,0.0134,0.0191,0.024,0.0324,0.0376,0.0424,0.0505,
2004-04-06 00:00:00+00:00,0.0094,0.0094,0.0104,0.0131,0.0186,0.0235,0.0319,0.037,0.0419,0.0501,
2004-04-07 00:00:00+00:00,0.0094,0.0095,0.0104,0.0131,0.0187,0.0236,0.0319,0.0371,0.0419,0.0502,
2004-04-08 00:00:00+00:00,0.0093,0.0093,0.0104,0.0132,0.0188,0.0237,0.0322,0.0373,0.0421,0.0504,
2004-04-12 00:00:00+00:00,0.0092,0.0094,0.0106,0.0134,0.0191,0.0241,0.0326,0.0378,0.0425,0.0508,
2004-04-13 00:00:00+00:00,0.0091,0.0094,0.0108,0.0139,0.0201,0.0252,0.0337,0.0389,0.0435,0.0517,
2004-04-14 00:00:00+00:00,0.0092,0.0095,0.0113,0.0148,0.0213,0.026,0.0344,0.0395,0.044,0.0521,
2004-04-15 00:00:00+00:00,0.0092,0.0095,0.0112,0.0146,0.021,0.0259,0.0345,0.0396,0.0442,0.0522,
2004-04-16 00:00:00+00:00,0.0091,0.0094,0.0108,0.014,0.0203,0.0253,0.0339,0.039,0.0437,0.052,
2004-04-19 00:00:00+00:00,0.0092,0.0096,0.0111,0.0143,0.0207,0.0258,0.0342,0.0393,0.0439,0.0522,
2004-04-20 00:00:00+00:00,0.0093,0.0097,0.0113,0.0146,0.0211,0.0262,0.0345,0.0397,0.0443,0.0524,
2004-04-21 00:00:00+00:00,0.0093,0.0099,0.0117,0.0152,0.0222,0.0271,0.0352,0.0401,0.0445,0.0525,
2004-04-22 00:00:00+00:00,0.0081,0.0097,0.0114,0.0149,0.0215,0.0264,0.0346,0.0395,0.044,0.052,
2004-04-23 00:00:00+00:00,0.0087,0.0098,0.012,0.0159,0.0229,0.0278,0.0358,0.0407,0.0448,0.0527,
2004-04-26 00:00:00+00:00,0.0088,0.0099,0.0119,0.0157,0.0228,0.0278,0.0357,0.0405,0.0446,0.0525,
2004-04-27 00:00:00+00:00,0.0091,0.0098,0.0117,0.0153,0.0221,0.0274,0.0352,0.0401,0.0443,0.0522,
2004-04-28 00:00:00+00:00,0.0087,0.0097,0.0116,0.0154,0.023,0.0282,0.036,0.0408,0.045,0.0528,
2004-04-29 00:00:00+00:00,0.0085,0.0097,0.0115,0.0155,0.0234,0.0288,0.0366,0.0414,0.0455,0.0533,
2004-04-30 00:00:00+00:00,0.0083,0.0098,0.0117,0.0155,0.0231,0.0286,0.0363,0.0411,0.0453,0.0531,
2004-05-03 00:00:00+00:00,0.0083,0.01,0.0121,0.016,0.0234,0.0286,0.0363,0.0411,0.0453,0.053,
2004-05-04 00:00:00+00:00,0.0093,0.01,0.0119,0.0157,0.0232,0.0288,0.0366,0.0415,0.0456,0.0534,
2004-05-05 00:00:00+00:00,0.009,0.0099,0.0117,0.0156,0.0234,0.0291,0.0371,0.0418,0.0461,0.0538,
2004-05-06 00:00:00+00:00,0.0089,0.01,0.0121,0.0161,0.0239,0.0294,0.0372,0.042,0.0463,0.0541,
2004-05-07 00:00:00+00:00,0.009,0.0107,0.0135,0.0183,0.0264,0.0319,0.0396,0.0441,0.0479,0.0553,
2004-05-10 00:00:00+00:00,0.0089,0.0108,0.0136,0.0185,0.0261,0.0318,0.0395,0.0441,0.0481,0.0554,
2004-05-11 00:00:00+00:00,0.0091,0.0105,0.0135,0.0183,0.0261,0.0319,0.0394,0.0439,0.0479,0.0553,
2004-05-12 00:00:00+00:00,0.009,0.0104,0.0133,0.0181,0.0262,0.0319,0.0396,0.0441,0.0483,0.0557,
2004-05-13 00:00:00+00:00,0.0088,0.01,0.0134,0.0184,0.0267,0.0324,0.0401,0.0446,0.0485,0.0561,
2004-05-14 00:00:00+00:00,0.0087,0.0099,0.0134,0.0181,0.0259,0.0316,0.0392,0.0439,0.0479,0.0554,
2004-05-17 00:00:00+00:00,0.009,0.0106,0.0135,0.018,0.0251,0.0307,0.0383,0.0429,0.047,0.0547,
2004-05-18 00:00:00+00:00,0.0091,0.0105,0.0137,0.0183,0.0258,0.0313,0.0387,0.0434,0.0474,0.0548,
2004-05-19 00:00:00+00:00,0.0091,0.0104,0.0138,0.0185,0.0261,0.0318,0.0393,0.0439,0.0479,0.0554,
2004-05-20 00:00:00+00:00,0.009,0.0103,0.0136,0.0181,0.0255,0.0312,0.0386,0.0433,0.0472,0.0547,
2004-05-21 00:00:00+00:00,0.0091,0.0103,0.0139,0.0184,0.026,0.0318,0.0391,0.0437,0.0476,0.055,
2004-05-24 00:00:00+00:00,0.0092,0.0107,0.0141,0.0186,0.0259,0.0317,0.039,0.0436,0.0475,0.0548,
2004-05-25 00:00:00+00:00,0.0095,0.0107,0.0141,0.0184,0.0258,0.0316,0.0389,0.0434,0.0473,0.0545,
2004-05-26 00:00:00+00:00,0.0094,0.0108,0.0139,0.0181,0.0252,0.0308,0.0381,0.0427,0.0467,0.0541,
2004-05-27 00:00:00+00:00,0.0094,0.0106,0.0137,0.0177,0.0246,0.0302,0.0374,0.042,0.046,0.0534,
2004-05-28 00:00:00+00:00,0.0094,0.0108,0.0139,0.0183,0.0254,0.031,0.0381,0.0426,0.0466,0.0539,
2004-06-01 00:00:00+00:00,0.0097,0.0117,0.0144,0.0189,0.026,0.0314,0.0386,0.0431,0.0471,0.0545,
2004-06-02 00:00:00+00:00,0.0097,0.0117,0.0145,0.0192,0.0265,0.0319,0.0391,0.0435,0.0474,0.0547,
2004-06-03 00:00:00+00:00,0.0096,0.0117,0.0145,0.0191,0.0263,0.0317,0.0389,0.0434,0.0471,0.0546,
2004-06-04 00:00:00+00:00,0.0096,0.0121,0.0151,0.0197,0.027,0.0325,0.0397,0.0441,0.0478,0.0551,
2004-06-07 00:00:00+00:00,0.0097,0.0124,0.0154,0.0196,0.0267,0.0322,0.0395,0.0439,0.0478,0.0551,
2004-06-08 00:00:00+00:00,0.0103,0.0127,0.0156,0.0202,0.0273,0.0324,0.0396,0.044,0.0478,0.055,
2004-06-09 00:00:00+00:00,0.0103,0.0127,0.0161,0.0214,0.0279,0.0331,0.0401,0.0444,0.0482,0.0554,
2004-06-10 00:00:00+00:00,0.0102,0.013,0.0165,0.0214,0.0281,0.0332,0.04,0.0443,0.0481,0.0552,
2004-06-14 00:00:00+00:00,0.0107,0.0141,0.0177,0.0225,0.0297,0.0345,0.041,0.0451,0.0489,0.0559,
2004-06-15 00:00:00+00:00,0.0109,0.0134,0.0168,0.0216,0.0277,0.0326,0.039,0.0431,0.0469,0.0541,
2004-06-16 00:00:00+00:00,0.0105,0.013,0.0169,0.0224,0.0284,0.0331,0.0396,0.0436,0.0474,0.0546,
2004-06-17 00:00:00+00:00,0.0102,0.0128,0.0166,0.0221,0.0281,0.0328,0.0393,0.0433,0.0471,0.0542,
2004-06-18 00:00:00+00:00,0.0103,0.0129,0.0168,0.0224,0.0281,0.0328,0.0394,0.0434,0.0472,0.0543,
2004-06-21 00:00:00+00:00,0.0104,0.0133,0.017,0.0217,0.028,0.0326,0.0391,0.0433,0.047,0.0542,
2004-06-22 00:00:00+00:00,0.0108,0.0132,0.0169,0.0221,0.028,0.0328,0.0392,0.0434,0.0472,0.0543,
2004-06-23 00:00:00+00:00,0.0108,0.0129,0.0169,0.0215,0.0278,0.0325,0.039,0.0433,0.0471,0.0541,
2004-06-24 00:00:00+00:00,0.011,0.0129,0.0168,0.0211,0.0274,0.0321,0.0385,0.0427,0.0466,0.0536,
2004-06-25 00:00:00+00:00,0.011,0.0131,0.0169,0.0214,0.0274,0.032,0.0385,0.0427,0.0466,0.0537,
2004-06-28 00:00:00+00:00,0.0112,0.0138,0.0177,0.023,0.0286,0.0332,0.0397,0.0437,0.0476,0.0546,
2004-06-29 00:00:00+00:00,0.0119,0.0138,0.0175,0.022,0.0283,0.0328,0.0392,0.0433,0.047,0.0541,
2004-06-30 00:00:00+00:00,0.0117,0.0133,0.0168,0.0209,0.027,0.0316,0.0381,0.0424,0.0462,0.0533,
2004-07-01 00:00:00+00:00,0.0101,0.0122,0.0164,0.0207,0.0264,0.0308,0.0374,0.0418,0.0457,0.0531,
2004-07-02 00:00:00+00:00,0.0107,0.013,0.0161,0.0202,0.0254,0.0296,0.0362,0.0408,0.0448,0.0522,
2004-07-06 00:00:00+00:00,0.0111,0.0134,0.0168,0.0215,0.0256,0.0299,0.0365,0.041,0.0449,0.0524,
2004-07-07 00:00:00+00:00,0.0116,0.013,0.0164,0.02,0.0256,0.0299,0.0367,0.041,0.045,0.0524,
2004-07-08 00:00:00+00:00,0.0114,0.0127,0.0163,0.0199,0.0255,0.0297,0.0365,0.0409,0.0449,0.0524,
2004-07-09 00:00:00+00:00,0.0114,0.0128,0.0163,0.02,0.0255,0.0296,0.0364,0.0408,0.0449,0.0523,
2004-07-12 00:00:00+00:00,0.0116,0.0134,0.0167,0.0202,0.0253,0.0296,0.0362,0.0406,0.0446,0.0522,
2004-07-13 00:00:00+00:00,0.0119,0.0134,0.0169,0.0205,0.0258,0.03,0.0366,0.041,0.045,0.0525,
2004-07-14 00:00:00+00:00,0.0117,0.0134,0.0169,0.0208,0.0262,0.0302,0.0368,0.041,0.045,0.0524,
2004-07-15 00:00:00+00:00,0.0115,0.0135,0.0168,0.0211,0.0264,0.0304,0.0369,0.041,0.045,0.0524,
2004-07-16 00:00:00+00:00,0.0115,0.0135,0.0166,0.0208,0.0254,0.0293,0.0356,0.0399,0.0438,0.0514,
2004-07-19 00:00:00+00:00,0.0116,0.0135,0.0168,0.021,0.0256,0.0294,0.0357,0.0399,0.0438,0.0514,
2004-07-20 00:00:00+00:00,0.0122,0.0136,0.017,0.0213,0.0267,0.0306,0.0368,0.0409,0.0447,0.0521,
2004-07-21 00:00:00+00:00,0.0121,0.0135,0.0171,0.0214,0.0271,0.031,0.0372,0.0413,0.045,0.0524,
2004-07-22 00:00:00+00:00,0.0121,0.0137,0.0171,0.0212,0.0269,0.0309,0.0371,0.0411,0.0448,0.0522,
2004-07-23 00:00:00+00:00,0.0123,0.0138,0.0171,0.0212,0.0269,0.0308,0.0369,0.0408,0.0445,0.052,
2004-07-26 00:00:00+00:00,0.0129,0.0145,0.0178,0.0218,0.0275,0.0313,0.0373,0.0413,0.0449,0.0523,
2004-07-27 00:00:00+00:00,0.0135,0.0146,0.0179,0.0219,0.0282,0.0323,0.0385,0.0425,0.0462,0.0535,
2004-07-28 00:00:00+00:00,0.0132,0.0146,0.0178,0.0217,0.0278,0.0319,0.0382,0.0423,0.0461,0.0535,
2004-07-29 00:00:00+00:00,0.0129,0.0145,0.0177,0.0215,0.0275,0.0316,0.038,0.0423,0.046,0.0534,
2004-07-30 00:00:00+00:00,0.0127,0.0145,0.0177,0.0213,0.0268,0.0309,0.0371,0.0413,0.045,0.0524,
2004-08-02 00:00:00+00:00,0.0128,0.015,0.0178,0.0212,0.0266,0.0306,0.0368,0.041,0.0448,0.0522,
2004-08-03 00:00:00+00:00,0.0137,0.0148,0.0177,0.0211,0.0266,0.0305,0.0367,0.0408,0.0445,0.052,
2004-08-04 00:00:00+00:00,0.0134,0.0149,0.0176,0.0211,0.0266,0.0305,0.0366,0.0408,0.0445,0.052,
2004-08-05 00:00:00+00:00,0.0134,0.0148,0.0175,0.0209,0.0264,0.0304,0.0364,0.0405,0.0443,0.0518,
2004-08-06 00:00:00+00:00,0.0136,0.0144,0.0167,0.0191,0.024,0.0279,0.034,0.0384,0.0424,0.0504,
2004-08-09 00:00:00+00:00,0.014,0.0151,0.0173,0.0197,0.0245,0.0286,0.0345,0.0388,0.0428,0.0506,
2004-08-10 00:00:00+00:00,0.0142,0.015,0.0175,0.0201,0.0255,0.0294,0.0352,0.0394,0.0432,0.0508,
2004-08-11 00:00:00+00:00,0.014,0.0144,0.0173,0.02,0.0254,0.0291,0.0351,0.0392,0.043,0.0507,
2004-08-12 00:00:00+00:00,0.0131,0.0143,0.0173,0.0199,0.0252,0.0289,0.0347,0.0389,0.0427,0.0505,
2004-08-13 00:00:00+00:00,0.0132,0.0144,0.0172,0.0197,0.0247,0.0285,0.0342,0.0385,0.0422,0.0502,
2004-08-16 00:00:00+00:00,0.0136,0.0149,0.0177,0.0201,0.0251,0.0287,0.0345,0.0389,0.0426,0.0506,
2004-08-17 00:00:00+00:00,0.0138,0.0148,0.0175,0.0198,0.0244,0.0281,0.0339,0.0383,0.0421,0.0502,
2004-08-18 00:00:00+00:00,0.0137,0.0149,0.0174,0.0197,0.0244,0.0282,0.0341,0.0385,0.0423,0.0504,
2004-08-19 00:00:00+00:00,0.0135,0.0148,0.0173,0.0196,0.0243,0.028,0.0339,0.0384,0.0422,0.0503,
2004-08-20 00:00:00+00:00,0.0134,0.0149,0.0174,0.0198,0.0246,0.0283,0.0342,0.0386,0.0424,0.0503,
2004-08-23 00:00:00+00:00,0.0133,0.0154,0.018,0.0203,0.025,0.0287,0.0346,0.039,0.0428,0.0508,
2004-08-24 00:00:00+00:00,0.0139,0.0154,0.018,0.0203,0.025,0.0287,0.0346,0.0391,0.0428,0.0508,
2004-08-25 00:00:00+00:00,0.0138,0.0154,0.0179,0.0203,0.0251,0.0288,0.0346,0.0389,0.0426,0.0506,
2004-08-26 00:00:00+00:00,0.014,0.0155,0.0179,0.0202,0.0248,0.0285,0.0342,0.0385,0.0422,0.0503,
2004-08-27 00:00:00+00:00,0.0143,0.0156,0.018,0.0203,0.0248,0.0285,0.0343,0.0386,0.0423,0.0502,
2004-08-30 00:00:00+00:00,0.0145,0.0161,0.0183,0.0204,0.0247,0.0282,0.034,0.0382,0.0419,0.0499,
2004-08-31 00:00:00+00:00,0.0145,0.0159,0.0179,0.0199,0.0241,0.0275,0.0333,0.0376,0.0413,0.0493,
2004-09-01 00:00:00+00:00,0.0143,0.0158,0.0179,0.0199,0.0241,0.0274,0.0332,0.0376,0.0413,0.0493,
2004-09-02 00:00:00+00:00,0.0146,0.016,0.018,0.0202,0.0246,0.028,0.034,0.0383,0.042,0.0499,
2004-09-03 00:00:00+00:00,0.0149,0.0165,0.0187,0.0212,0.0261,0.0294,0.0352,0.0393,0.043,0.0507,
2004-09-07 00:00:00+00:00,0.0153,0.0166,0.0191,0.0213,0.0258,0.0291,0.0348,0.0389,0.0426,0.0503,
2004-09-08 00:00:00+00:00,0.0157,0.0165,0.0188,0.0209,0.025,0.0283,0.034,0.038,0.0418,0.0496,
2004-09-09 00:00:00+00:00,0.0157,0.0164,0.0188,0.0209,0.025,0.0285,0.0341,0.0384,0.0422,0.0499,
2004-09-10 00:00:00+00:00,0.016,0.0166,0.0187,0.0208,0.025,0.0284,0.034,0.0379,0.0419,0.0497,
2004-09-13 00:00:00+00:00,0.0159,0.0166,0.0189,0.021,0.025,0.0283,0.0338,0.0378,0.0416,0.0494,
2004-09-14 00:00:00+00:00,0.0157,0.0166,0.0188,0.0208,0.0247,0.0281,0.0335,0.0376,0.0415,0.0493,
2004-09-15 00:00:00+00:00,0.0156,0.0167,0.0188,0.0209,0.0251,0.0284,0.0339,0.038,0.0418,0.0496,
2004-09-16 00:00:00+00:00,0.0155,0.0167,0.0187,0.0206,0.0244,0.0275,0.0329,0.0369,0.0408,0.0486,
2004-09-17 00:00:00+00:00,0.0158,0.0171,0.019,0.0211,0.0253,0.0283,0.0335,0.0375,0.0414,0.0491,
2004-09-20 00:00:00+00:00,0.016,0.0173,0.0192,0.021,0.0246,0.0275,0.0328,0.0368,0.0407,0.0485,
2004-09-21 00:00:00+00:00,0.0162,0.0172,0.0193,0.0212,0.0249,0.0279,0.0328,0.0366,0.0405,0.0482,
2004-09-22 00:00:00+00:00,0.0153,0.0171,0.0193,0.0212,0.025,0.0278,0.0326,0.0362,0.04,0.0475,
2004-09-23 00:00:00+00:00,0.0153,0.0172,0.0195,0.0216,0.0257,0.0283,0.033,0.0366,0.0402,0.0478,
2004-09-24 00:00:00+00:00,0.0153,0.0173,0.0199,0.022,0.0262,0.0288,0.0333,0.0369,0.0404,0.0478,
2004-09-27 00:00:00+00:00,0.0159,0.0174,0.02,0.022,0.0259,0.0284,0.0329,0.0365,0.0401,0.0475,
2004-09-28 00:00:00+00:00,0.0162,0.0172,0.0199,0.0218,0.0255,0.028,0.0328,0.0366,0.0402,0.0478,
2004-09-29 00:00:00+00:00,0.0152,0.0172,0.0199,0.022,0.0261,0.0289,0.0337,0.0375,0.041,0.0485,
2004-09-30 00:00:00+00:00,0.0147,0.0171,0.02,0.0221,0.0263,0.0289,0.0338,0.0379,0.0414,0.0489,
2004-10-01 00:00:00+00:00,0.0152,0.0171,0.02,0.0221,0.0263,0.0292,0.0344,0.0385,0.0421,0.0495,
2004-10-04 00:00:00+00:00,0.0154,0.0171,0.0204,0.0225,0.0265,0.0293,0.0344,0.0384,0.0419,0.0493,
2004-10-05 00:00:00+00:00,0.0157,0.0171,0.0203,0.0223,0.0265,0.0293,0.0344,0.0383,0.0418,0.0493,
2004-10-06 00:00:00+00:00,0.0156,0.0171,0.0204,0.0226,0.027,0.0299,0.0351,0.0388,0.0423,0.0497,
2004-10-07 00:00:00+00:00,0.0156,0.017,0.0203,0.0226,0.0272,0.0301,0.0353,0.0392,0.0426,0.05,
2004-10-08 00:00:00+00:00,0.0156,0.0171,0.0201,0.0221,0.0261,0.0288,0.0339,0.038,0.0415,0.0491,
2004-10-12 00:00:00+00:00,0.0159,0.0172,0.0202,0.022,0.0256,0.0284,0.0335,0.0377,0.0412,0.0488,
2004-10-13 00:00:00+00:00,0.0159,0.0172,0.02,0.0217,0.0253,0.028,0.0332,0.0374,0.0409,0.0486,
2004-10-14 00:00:00+00:00,0.016,0.0174,0.0199,0.0215,0.0248,0.0276,0.0326,0.0368,0.0403,0.0481,
